,Period,Pair,Slope,Std_dev,start_time,end_time,Market_type,A_symbol,B_symbol
513,2025-01-13/2025-01-19,ADA/USDC,0.001015457968630906,0.013639732841577537,2025-01-13,2025-01-19 23:59:59.999999999,bull_market,ADA,USDC
514,2025-01-20/2025-01-26,ADA/USDC,-0.00025923283817101033,0.010946201075713646,2025-01-20,2025-01-26 23:59:59.999999999,volatile_market,ADA,USDC
515,2025-01-27/2025-02-02,ADA/USDC,-0.00029259061734768135,0.010512510651599935,2025-01-27,2025-02-02 23:59:59.999999999,bear_market,ADA,USDC
516,2025-02-03/2025-02-09,ADA/USDC,-0.0004963019912158844,0.02287832602017674,2025-02-03,2025-02-09 23:59:59.999999999,bear_market,ADA,USDC
517,2025-02-10/2025-02-16,ADA/USDC,0.0005775784764195768,0.010932592260799182,2025-02-10,2025-02-16 23:59:59.999999999,bull_market,ADA,USDC
518,2025-02-17/2025-02-23,ADA/USDC,-0.00011725459338086032,0.009756388729496256,2025-02-17,2025-02-23 23:59:59.999999999,volatile_market,ADA,USDC
519,2025-02-24/2025-03-02,ADA/USDC,0.00011602150844438775,0.029300387032255546,2025-02-24,2025-03-02 23:59:59.999999999,volatile_market,ADA,USDC
520,2025-03-03/2025-03-09,ADA/USDC,-0.0013124272677967578,0.021873939277458027,2025-03-03,2025-03-09 23:59:59.999999999,bear_market,ADA,USDC
521,2025-03-10/2025-03-16,ADA/USDC,0.00010330349854124034,0.01212791035680703,2025-03-10,2025-03-16 23:59:59.999999999,volatile_market,ADA,USDC
522,2025-03-17/2025-03-23,ADA/USDC,-6.377122782285827e-05,0.0069956082846104,2025-03-17,2025-03-23 23:59:59.999999999,volatile_market,ADA,USDC
523,2025-03-24/2025-03-30,ADA/USDC,-0.0007030314087688064,0.007101984960090789,2025-03-24,2025-03-30 23:59:59.999999999,bear_market,ADA,USDC
524,2025-03-31/2025-04-06,ADA/USDC,-0.0003650346758870796,0.010206026754366838,2025-03-31,2025-04-06 23:59:59.999999999,bear_market,ADA,USDC
525,2025-04-07/2025-04-13,ADA/USDC,0.0010103885245908778,0.014807940549594075,2025-04-07,2025-04-13 23:59:59.999999999,bull_market,ADA,USDC
526,2025-04-14/2025-04-20,ADA/USDC,-0.00013531671150346182,0.006352302539723983,2025-04-14,2025-04-20 23:59:59.999999999,volatile_market,ADA,USDC
527,2025-04-21/2025-04-27,ADA/USDC,0.0007915616595846958,0.007771290236785701,2025-04-21,2025-04-27 23:59:59.999999999,bull_market,ADA,USDC
528,2025-04-28/2025-05-04,ADA/USDC,-7.80943116223062e-05,0.007528148196355793,2025-04-28,2025-05-04 23:59:59.999999999,volatile_market,ADA,USDC
529,2025-05-05/2025-05-11,ADA/USDC,-0.00017522586877741342,0.007619872780118308,2025-05-05,2025-05-11 23:59:59.999999999,volatile_market,ADA,USDC
